SALE_ID,SALE_DATE,STORE_CODE,PROD_DESC,QTY,UNIT_PRICE,TOTAL_AMT
LSS0000266,04/06/2025,LS04,MERIDIAN STRINGER PALLET BLOCK 48X48IN,3,159.2,477.61
LSS0000267,10/12/2025,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),1,74.44,74.44
LSS0000268,31/05/2026,LS04,VANGUARD NITRILE GLOVES PAIR (XL),5,15.58,77.89
LSS0000269,17/01/2026,LS04,LAKESIDE LED SHOP LIGHT 4FT,1,40.28,40.28
LSS0000270,18/09/2025,LS02,VANGUARD NITRILE GLOVES PAIR (XL),4,15.32,61.29
LSS0000271,30/06/2025,LS03,ATLAS DROP-IN ANCHOR M8,6,169.04,1014.26
LSS0000272,02/03/2026,LS02,STERLING LEATHER WORK GLOVES BOX 100 (L),6,13.85,83.11
LSS0000273,22/08/2025,LS02,VANGUARD COAXIAL CABLE 305M REEL,2,212.72,425.44
LSS0000274,28/04/2026,LS01,VANGUARD GASKET SET ASSORTED 200PC,4,120.55,482.18
LSS0000275,13/06/2025,LS03,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,1,184.08,184.08
LSS0000276,27/05/2026,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,1,169.69,169.69
LSS0000277,12/07/2025,LS01,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),1,162.43,162.43
LSS0000278,31/03/2026,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,2,99.76,199.52
LSS0000279,03/06/2025,LS03,VANGUARD MACHINE SCREW #10 X 1-1/2IN,1,71.71,71.71
LSS0000280,04/10/2025,LS02,VANGUARD NITRILE GLOVES PAIR (XL),6,15.49,92.95
LSS0000281,05/07/2025,LS04,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,4,166.03,664.12
LSS0000282,21/04/2026,LS03,STERLING NITRILE GLOVES PAIR (M),2,124.34,248.69
LSS0000283,05/10/2025,LS02,MERIDIAN STRINGER PALLET BLOCK 48X48IN,2,160.06,320.12
LSS0000284,07/11/2025,LS03,LAKESIDE LED SHOP LIGHT 4FT,2,40.44,80.89
LSS0000285,05/02/2026,LS01,TITAN RJ45 CONNECTOR 12-POS,6,168.65,1011.92
LSS0000286,29/08/2025,LS01,STERLING ANTI-FOG GOGGLES INDIRECT VENT,5,74.35,371.75
LSS0000287,16/04/2026,LS01,VANGUARD BRASS BALL VALVE 1IN,1,168.46,168.46
LSS0000288,07/07/2025,LS04,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,2,131.28,262.56
LSS0000289,13/10/2025,LS04,TITAN TOGGLE SWITCH 25A 3-POLE,5,41.19,205.96
LSS0000290,07/01/2026,LS04,STERLING FLANGE BOLT M12 X 80MM,2,117.93,235.86
LSS0000291,24/10/2025,LS02,STERLING ANTI-FOG GOGGLES INDIRECT VENT,3,74.23,222.7
LSS0000292,03/09/2025,LS02,STERLING LEATHER WORK GLOVES BOX 100 (L),2,13.82,27.64
LSS0000293,11/02/2026,LS02,VANGUARD MACHINE SCREW #10 X 1-1/2IN,1,72.17,72.17
LSS0000294,09/02/2026,LS01,MERIDIAN DIN CONTACTOR ROLLER LEVER,6,46.72,280.34
LSS0000295,14/06/2025,LS02,VANGUARD MACHINE SCREW #10 X 1-1/2IN,3,72.02,216.05
LSS0000296,28/03/2026,LS04,LAKESIDE LED SHOP LIGHT 4FT,6,40.18,241.08
LSS0000297,20/06/2025,LS02,MERIDIAN WOOD PALLET 1200X800MM,4,98.43,393.71
LSS0000298,12/07/2025,LS01,LAKESIDE UTILITY KNIFE 3PK,1,37.41,37.41
LSS0000299,20/07/2025,LS04,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,5,165.11,825.55
LSS0000300,11/01/2026,LS03,TITAN IEC POWER CONNECTOR 12-POS,2,130.8,261.59
LSS0000301,03/04/2026,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,4,47.26,189.03
LSS0000302,16/03/2026,LS03,LAKESIDE LED SHOP LIGHT 4FT,1,40.69,40.69
LSS0000303,29/05/2026,LS03,STERLING ANTI-FOG GOGGLES INDIRECT VENT,1,74.04,74.04
LSS0000304,25/09/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),2,72.29,144.58
LSS0000305,25/04/2026,LS04,VANGUARD GASKET SET ASSORTED 200PC,3,117.82,353.45
LSS0000306,21/08/2025,LS02,STERLING LEATHER WORK GLOVES BOX 100 (L),1,13.88,13.88
LSS0000307,15/06/2025,LS01,STERLING HEX CAP SCREW M6 X 30MM,3,50.6,151.8
LSS0000308,09/06/2025,LS03,VANGUARD COAXIAL CABLE 305M REEL,6,211.79,1270.75
LSS0000309,03/05/2026,LS03,ATLAS HYDRAULIC CHECK VALVE 24V DC,1,157.5,157.5
LSS0000310,20/02/2026,LS03,VANGUARD PLASTIC EURO PALLET 42X42IN,2,23.83,47.66
LSS0000311,05/11/2025,LS04,VANGUARD HEX BOLT 1/4IN X 1IN,1,98.9,98.9
LSS0000312,30/10/2025,LS02,STERLING SHRINK FILM 2MIL 10FT,1,112.8,112.8
LSS0000313,09/09/2025,LS02,ATLAS SHAFT SEAL 35X52X7,6,96.05,576.28
LSS0000314,31/07/2025,LS04,LAKESIDE STORM TARP 10X12FT,5,9.73,48.67
LSS0000315,23/04/2026,LS02,ATLAS DROP-IN ANCHOR M8,2,165.88,331.76
LSS0000316,24/01/2026,LS03,VANGUARD VENTED SAFETY HELMET RATCHET,2,181.54,363.09
LSS0000317,22/05/2026,LS02,MERIDIAN HEAVY-DUTY CARTON 18X18X16IN,5,186.5,932.51
LSS0000318,07/06/2025,LS01,VANGUARD GASKET SET 35X52X7,2,185.9,371.79
LSS0000319,29/03/2026,LS04,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,6,167.69,1006.11
LSS0000320,12/09/2025,LS04,MERIDIAN WOOD PALLET 1200X800MM,3,98.83,296.49
LSS0000321,06/04/2026,LS01,VANGUARD GASKET SET ASSORTED 200PC,4,119.69,478.78
LSS0000322,05/10/2025,LS03,STERLING SOCKET CAP SCREW M4 X 20MM,3,208.86,626.57
LSS0000323,31/01/2026,LS02,TITAN CARRIAGE BOLT 1/4IN X 1IN,4,142.99,571.95
LSS0000324,01/05/2026,LS04,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,1,220.06,220.06
LSS0000325,24/05/2026,LS03,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,4,168.42,673.68
LSS0000326,14/04/2026,LS02,LAKESIDE MOVING BLANKET,5,39.0,194.98
LSS0000327,27/02/2026,LS02,TITAN CARRIAGE BOLT 1/4IN X 1IN,2,141.82,283.64
LSS0000328,16/05/2026,LS04,STERLING SELF-TAPPING SCREW M5 X 25MM,6,21.75,130.5
LSS0000329,19/09/2025,LS01,STERLING LEATHER WORK GLOVES BOX 100 (XL),5,55.54,277.69
LSS0000330,07/05/2026,LS02,LAKESIDE WINTER SALT PELLETS 50LB,3,37.26,111.78
LSS0000331,10/10/2025,LS04,LAKESIDE BUNGEE SET 24PC,5,44.46,222.3
LSS0000332,13/08/2025,LS01,STERLING STRETCH WRAP 20IN 5000FT,5,10.63,53.14
LSS0000333,25/02/2026,LS04,ATLAS SHAFT SEAL 35X52X7,6,92.95,557.72
LSS0000334,08/11/2025,LS02,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,5,166.28,831.39
LSS0000335,29/03/2026,LS04,LAKESIDE WORK GLOVES L,3,37.44,112.33
LSS0000336,04/03/2026,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),2,71.85,143.71
LSS0000337,14/10/2025,LS01,VANGUARD NITRILE GLOVES PAIR (XL),4,15.32,61.28
LSS0000338,21/03/2026,LS01,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,1,72.35,72.35
LSS0000339,06/10/2025,LS02,STERLING SELF-TAPPING SCREW M5 X 25MM,4,21.57,86.27
LSS0000340,23/11/2025,LS04,VANGUARD GASKET SET ASSORTED 200PC,3,120.93,362.79
LSS0000341,14/12/2025,LS02,VANGUARD GASKET SET ASSORTED 200PC,2,120.05,240.11
LSS0000342,07/01/2026,LS02,LAKESIDE MOVING BLANKET,1,38.27,38.27
LSS0000343,06/08/2025,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,4,47.02,188.09
LSS0000344,27/08/2025,LS02,VANGUARD HYDRAULIC ROD SEAL 45X65X10,6,168.65,1011.91
LSS0000345,09/05/2026,LS03,STERLING NITRILE GLOVES PAIR (M),4,126.34,505.35
LSS0000346,10/03/2026,LS01,STERLING SOCKET CAP SCREW M4 X 20MM,6,209.02,1254.14
LSS0000347,15/11/2025,LS02,LAKESIDE WINTER SALT PELLETS 50LB,1,37.44,37.44
LSS0000348,17/06/2025,LS04,ATLAS STRETCH WRAP 24IN ROLL,4,155.31,621.24
LSS0000349,30/10/2025,LS01,LAKESIDE STORM TARP 10X12FT,1,9.85,9.85
LSS0000350,13/08/2025,LS02,TITAN SOLENOID VALVE 1IN,1,8.92,8.92
LSS0000351,26/01/2026,LS01,TITAN SAFETY GOGGLES WRAPAROUND,2,10.16,20.32
LSS0000352,26/04/2026,LS01,STERLING ANTI-FOG GOGGLES INDIRECT VENT,5,74.51,372.54
LSS0000353,15/04/2026,LS01,LAKESIDE LED SHOP LIGHT 4FT,1,39.99,39.99
LSS0000354,05/04/2026,LS02,LAKESIDE MOVING BLANKET,4,37.59,150.37
LSS0000355,29/04/2026,LS01,LAKESIDE PRO SHOP TOWELS 12PK,6,39.72,238.34
LSS0000356,01/04/2026,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),6,72.74,436.45
LSS0000357,06/09/2025,LS04,LAKESIDE UTILITY KNIFE 3PK,2,36.54,73.08
LSS0000358,21/05/2026,LS04,MERIDIAN WOOD PALLET 1200X800MM,3,98.93,296.79
LSS0000359,28/11/2025,LS03,STERLING WOOD SCREW M4 X 20MM,3,60.52,181.55
LSS0000360,25/08/2025,LS02,VANGUARD COAXIAL CABLE 305M REEL,1,207.77,207.77
LSS0000361,11/09/2025,LS03,ATLAS SHAFT SEAL 35X52X7,2,94.13,188.25
LSS0000362,05/09/2025,LS02,ATLAS HYDRAULIC CHECK VALVE 24V DC,2,155.04,310.07
LSS0000363,30/10/2025,LS03,ATLAS DROP-IN ANCHOR M8,5,169.85,849.27
LSS0000364,17/02/2026,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),2,160.35,320.7
LSS0000365,28/02/2026,LS04,LAKESIDE EXTENSION CORD 25FT,5,21.23,106.13
LSS0000366,15/04/2026,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,2,219.11,438.21
LSS0000367,06/02/2026,LS04,STERLING NITRILE GLOVES PAIR (M),6,126.97,761.8
LSS0000368,13/08/2025,LS01,STERLING HEX CAP SCREW M6 X 30MM,3,51.25,153.74
LSS0000369,10/06/2025,LS04,LAKESIDE PRO SHOP TOWELS 12PK,1,40.1,40.1
LSS0000370,09/08/2025,LS01,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,3,167.5,502.49
LSS0000371,27/04/2026,LS04,STERLING WOOD SCREW M4 X 20MM,5,61.04,305.19
LSS0000372,18/08/2025,LS03,TITAN TOGGLE SWITCH 25A 3-POLE,2,41.01,82.02
LSS0000373,02/05/2026,LS03,LAKESIDE UTILITY KNIFE 3PK,5,36.37,181.84
LSS0000374,25/05/2026,LS03,LAKESIDE UTILITY KNIFE 3PK,2,37.24,74.47
LSS0000375,14/02/2026,LS01,VANGUARD GASKET SET 35X52X7,6,190.56,1143.37
LSS0000376,01/04/2026,LS02,ATLAS HYDRAULIC CHECK VALVE 24V DC,6,155.14,930.83
LSS0000377,28/10/2025,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,3,47.2,141.59
LSS0000378,11/10/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),1,161.4,161.4
LSS0000379,05/04/2026,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,4,47.19,188.74
LSS0000380,03/04/2026,LS01,LAKESIDE UTILITY KNIFE 3PK,1,36.8,36.8
LSS0000381,04/10/2025,LS03,MERIDIAN STRINGER PALLET BLOCK 48X48IN,1,161.14,161.14
LSS0000382,03/08/2025,LS01,LAKESIDE STORM TARP 10X12FT,1,9.85,9.85
LSS0000383,05/08/2025,LS04,STERLING LEATHER WORK GLOVES BOX 100 (XL),6,55.13,330.81
LSS0000384,28/07/2025,LS03,VANGUARD VENTED SAFETY HELMET RATCHET,1,183.19,183.19
LSS0000385,13/01/2026,LS03,STERLING LEATHER WORK GLOVES BOX 100 (XL),5,54.79,273.93
LSS0000386,25/10/2025,LS02,MERIDIAN FULL BRIM HARD HAT CLASS G BLUE,6,133.46,800.77
LSS0000387,28/06/2025,LS01,LAKESIDE PRO SHOP TOWELS 12PK,6,39.3,235.77
LSS0000388,30/08/2025,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,6,219.21,1315.27
LSS0000389,12/04/2026,LS03,STERLING FLANGE BOLT M12 X 80MM,1,117.88,117.88
LSS0000390,30/03/2026,LS04,TITAN IEC POWER CONNECTOR 12-POS,4,130.28,521.11
LSS0000391,21/04/2026,LS01,VANGUARD BRASS BALL VALVE 1IN,3,171.05,513.16
LSS0000392,29/08/2025,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,4,46.62,186.47
LSS0000393,13/05/2026,LS03,STERLING ANTI-FOG GOGGLES INDIRECT VENT,2,73.33,146.65
LSS0000394,18/04/2026,LS04,LAKESIDE EXTENSION CORD 25FT,3,21.08,63.23
LSS0000395,10/04/2026,LS02,TITAN ROCKER SWITCH 20A,5,364.32,1821.58
LSS0000396,20/08/2025,LS01,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,6,219.55,1317.27
LSS0000397,30/06/2025,LS03,VANGUARD WEDGE ANCHOR M12,6,84.17,505.02
LSS0000398,20/06/2025,LS03,VANGUARD VENTED SAFETY HELMET RATCHET,1,181.32,181.32
LSS0000399,25/08/2025,LS02,MERIDIAN SPLASH GOGGLES SMOKE TINT,4,17.04,68.16
LSS0000400,24/02/2026,LS02,LAKESIDE UTILITY KNIFE 3PK,6,37.21,223.28
LSS0000401,03/10/2025,LS04,STERLING LEATHER WORK GLOVES BOX 100 (L),4,13.8,55.19
LSS0000402,09/12/2025,LS04,LAKESIDE PRO SHOP TOWELS 12PK,4,39.13,156.5
LSS0000403,23/10/2025,LS03,MERIDIAN SPLASH GOGGLES SMOKE TINT,2,16.99,33.98
LSS0000404,30/08/2025,LS02,VANGUARD BRASS BALL VALVE 1IN,5,170.66,853.28
LSS0000405,03/04/2026,LS02,ATLAS O-RING KIT 45X65X10,6,111.22,667.31
LSS0000406,28/02/2026,LS02,TITAN IEC POWER CONNECTOR 12-POS,4,133.52,534.1
LSS0000407,13/04/2026,LS04,VANGUARD HYDRAULIC ROD SEAL 45X65X10,2,169.67,339.33
LSS0000408,09/09/2025,LS04,STERLING NITRILE GLOVES PAIR (M),6,125.08,750.47
LSS0000409,16/07/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),1,73.03,73.03
LSS0000410,19/01/2026,LS04,LAKESIDE STORM TARP 10X12FT,5,10.03,50.16
LSS0000411,02/03/2026,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,2,40.39,80.79
LSS0000412,03/01/2026,LS04,VANGUARD NITRILE GLOVES PAIR (XL),1,15.61,15.61
LSS0000413,11/10/2025,LS03,ATLAS DROP-IN ANCHOR M8,4,168.83,675.34
LSS0000414,28/04/2026,LS02,STERLING FLANGE BOLT M12 X 80MM,3,118.96,356.87
LSS0000415,03/05/2026,LS01,STERLING ROCKER SWITCH 15A,4,43.98,175.94
LSS0000416,28/12/2025,LS03,VANGUARD MACHINE SCREW #10 X 1-1/2IN,2,71.3,142.59
LSS0000417,02/01/2026,LS03,VANGUARD GASKET SET ASSORTED 200PC,1,118.9,118.9
LSS0000418,10/03/2026,LS02,VANGUARD PLASTIC EURO PALLET 42X42IN,4,24.06,96.25
LSS0000419,20/12/2025,LS04,LAKESIDE LED SHOP LIGHT 4FT,1,40.86,40.86
LSS0000420,25/11/2025,LS01,LAKESIDE MOVING BLANKET,6,37.94,227.67
LSS0000421,08/12/2025,LS04,LAKESIDE LED SHOP LIGHT 4FT,5,39.6,198.02
LSS0000422,19/01/2026,LS01,ATLAS DROP-IN ANCHOR M8,3,169.8,509.41
LSS0000423,06/03/2026,LS01,TITAN SAFETY GOGGLES WRAPAROUND,4,10.15,40.6
LSS0000424,12/11/2025,LS02,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),6,162.97,977.84
LSS0000425,20/06/2025,LS04,STERLING HYDRAULIC CHECK VALVE 3/4IN,3,229.47,688.41
LSS0000426,27/06/2025,LS02,VANGUARD WEDGE ANCHOR M12,1,83.47,83.47
LSS0000427,28/12/2025,LS04,STERLING SHRINK FILM 2MIL 10FT,2,110.83,221.66
LSS0000428,11/10/2025,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),5,73.11,365.56
LSS0000429,12/10/2025,LS04,LAKESIDE WINTER SALT PELLETS 50LB,6,38.13,228.76
LSS0000430,07/06/2025,LS02,STERLING WOOD SCREW M4 X 20MM,5,60.62,303.12
LSS0000431,05/03/2026,LS04,LAKESIDE WORK GLOVES L,4,37.12,148.49
LSS0000432,08/07/2025,LS04,TITAN SOLENOID VALVE 1IN,4,9.07,36.27
LSS0000433,21/10/2025,LS04,STERLING ROCKER SWITCH 15A,6,44.32,265.94
LSS0000434,18/09/2025,LS03,TITAN IEC POWER CONNECTOR 12-POS,2,132.56,265.12
LSS0000435,12/07/2025,LS03,VANGUARD WEDGE ANCHOR M12,2,83.87,167.75
LSS0000436,09/08/2025,LS04,LAKESIDE UTILITY KNIFE 3PK,6,37.11,222.66
LSS0000437,10/11/2025,LS04,LAKESIDE BUNGEE SET 24PC,3,44.68,134.04
LSS0000438,24/06/2025,LS03,TITAN ROCKER SWITCH 20A,6,369.3,2215.77
LSS0000439,19/05/2026,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,5,73.44,367.22
LSS0000440,13/01/2026,LS04,LAKESIDE PRO SHOP TOWELS 12PK,3,38.92,116.77
LSS0000441,24/01/2026,LS01,LAKESIDE PRO SHOP TOWELS 12PK,3,39.94,119.83
LSS0000442,03/04/2026,LS04,ATLAS O-RING KIT 45X65X10,6,110.99,665.96
LSS0000443,17/12/2025,LS01,LAKESIDE BUNGEE SET 24PC,5,44.21,221.06
LSS0000444,23/06/2025,LS04,LAKESIDE MOVING BLANKET,3,38.65,115.95
LSS0000445,25/05/2026,LS04,ATLAS HYDRAULIC CHECK VALVE 24V DC,6,157.08,942.51
LSS0000446,13/08/2025,LS02,TITAN CAT6 ETHERNET CABLE 16 AWG 500FT,5,71.6,357.98
LSS0000447,02/05/2026,LS02,VANGUARD GASKET SET ASSORTED 200PC,6,120.32,721.95
LSS0000448,12/07/2025,LS04,MERIDIAN DIN CONTACTOR ROLLER LEVER,3,46.96,140.87
LSS0000449,22/09/2025,LS04,LAKESIDE WINTER SALT PELLETS 50LB,6,38.25,229.48
LSS0000450,22/11/2025,LS04,LAKESIDE BUNGEE SET 24PC,4,43.7,174.79
LSS0000451,02/08/2025,LS01,LAKESIDE WINTER SALT PELLETS 50LB,6,38.27,229.6
LSS0000452,17/07/2025,LS03,VANGUARD WEDGE ANCHOR M12,5,83.56,417.78
LSS0000453,08/01/2026,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,1,227.28,227.28
LSS0000454,16/07/2025,LS03,STERLING ANTI-FOG GOGGLES INDIRECT VENT,6,73.75,442.49
LSS0000455,06/11/2025,LS02,STERLING HYDRAULIC CHECK VALVE 3/4IN,4,230.08,920.31
LSS0000456,28/03/2026,LS04,STERLING NITRILE GLOVES PAIR (M),6,126.62,759.7
LSS0000457,13/08/2025,LS01,LAKESIDE LED SHOP LIGHT 4FT,4,40.55,162.19
LSS0000458,03/05/2026,LS03,LAKESIDE STORAGE TOTE 27GAL,1,27.86,27.86
LSS0000459,31/12/2025,LS02,LAKESIDE EXTENSION CORD 25FT,5,21.2,105.99
LSS0000460,10/08/2025,LS04,LAKESIDE PRO SHOP TOWELS 12PK,4,39.43,157.72
LSS0000461,21/06/2025,LS01,LAKESIDE EXTENSION CORD 25FT,4,21.24,84.96
LSS0000462,30/06/2025,LS04,MERIDIAN STRINGER PALLET BLOCK 48X48IN,3,158.11,474.32
LSS0000463,05/08/2025,LS01,STERLING WOOD SCREW M4 X 20MM,2,60.58,121.16
LSS0000464,29/10/2025,LS01,STERLING SHRINK FILM 2MIL 10FT,6,112.52,675.14
LSS0000465,13/01/2026,LS01,STERLING HYDRAULIC CHECK VALVE 3/4IN,3,229.61,688.82
LSS0000466,23/03/2026,LS03,VANGUARD BRASS BALL VALVE 3000 PSI,5,246.19,1230.96
LSS0000467,08/10/2025,LS03,LAKESIDE STORAGE TOTE 27GAL,3,28.69,86.06
LSS0000468,15/05/2026,LS04,VANGUARD GASKET SET ASSORTED 200PC,2,117.64,235.28
LSS0000469,20/11/2025,LS01,LAKESIDE EXTENSION CORD 25FT,4,21.18,84.74
LSS0000470,16/05/2026,LS03,TITAN TOGGLE SWITCH 25A 3-POLE,3,41.49,124.48
LSS0000471,23/04/2026,LS04,STERLING LEATHER WORK GLOVES BOX 100 (XL),1,54.92,54.92
LSS0000472,08/03/2026,LS03,LAKESIDE BUNGEE SET 24PC,4,44.55,178.22
LSS0000473,21/03/2026,LS01,LAKESIDE STORM TARP 10X12FT,6,9.81,58.86
LSS0000474,05/03/2026,LS02,TITAN IEC POWER CONNECTOR 12-POS,3,134.77,404.3
LSS0000475,18/01/2026,LS01,STERLING ANTI-FOG GOGGLES INDIRECT VENT,2,73.86,147.73
LSS0000476,05/12/2025,LS04,STERLING SOCKET CAP SCREW M4 X 20MM,5,209.86,1049.29
LSS0000477,06/07/2025,LS02,TITAN TOGGLE SWITCH 25A 3-POLE,6,40.73,244.39
LSS0000478,10/09/2025,LS04,TITAN RJ45 CONNECTOR 12-POS,2,170.61,341.22
LSS0000479,26/05/2026,LS04,STERLING STRETCH WRAP 20IN 5000FT,6,10.64,63.83
LSS0000480,20/05/2026,LS03,STERLING SOCKET CAP SCREW M4 X 20MM,2,204.54,409.09
LSS0000481,22/08/2025,LS04,STERLING HYDRAULIC CHECK VALVE 3/4IN,2,227.47,454.95
LSS0000482,01/10/2025,LS03,VANGUARD COAXIAL CABLE 305M REEL,6,207.76,1246.55
LSS0000483,28/05/2026,LS04,TITAN VENTED SAFETY HELMET CLASS G BLUE,4,26.01,104.03
LSS0000484,14/09/2025,LS04,MERIDIAN CUT-RESISTANT GLOVES PAIR (L),5,71.97,359.86
LSS0000485,23/02/2026,LS01,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),2,158.46,316.92
LSS0000486,02/01/2026,LS04,VANGUARD GASKET SET ASSORTED 200PC,4,119.27,477.08
LSS0000487,02/05/2026,LS04,LAKESIDE WORK GLOVES L,6,38.03,228.2
LSS0000488,08/10/2025,LS02,VANGUARD BRASS BALL VALVE 3000 PSI,2,245.95,491.89
LSS0000489,01/06/2025,LS04,VANGUARD MACHINE SCREW #10 X 1-1/2IN,5,70.99,354.97
LSS0000490,18/05/2026,LS02,LAKESIDE WORK GLOVES L,2,37.73,75.46
LSS0000491,25/01/2026,LS03,STERLING ROCKER SWITCH 15A,1,44.29,44.29
LSS0000492,24/10/2025,LS04,STERLING ANTI-FOG GOGGLES INDIRECT VENT,3,73.86,221.58
LSS0000493,05/08/2025,LS03,MERIDIAN CUT-RESISTANT GLOVES PAIR (XL),1,161.73,161.73
LSS0000494,24/06/2025,LS02,MERIDIAN WOOD PALLET 1200X800MM,3,97.6,292.8
LSS0000495,22/03/2026,LS02,STERLING NITRILE GLOVES PAIR (M),1,126.42,126.42
LSS0000496,05/10/2025,LS04,STERLING LEATHER WORK GLOVES BOX 100 (L),2,14.16,28.32
LSS0000497,11/04/2026,LS02,STERLING ANTI-FOG GOGGLES INDIRECT VENT,6,72.78,436.69
LSS0000498,29/04/2026,LS03,VANGUARD NITRILE GLOVES PAIR (XL),3,15.82,47.45
LSS0000499,27/07/2025,LS02,STERLING HEX CAP SCREW M6 X 30MM,2,51.28,102.56
LSS0000500,16/01/2026,LS02,VANGUARD PLASTIC EURO PALLET 42X42IN,6,23.8,142.82
LSS0000501,04/05/2026,LS02,STERLING SELF-TAPPING SCREW M5 X 25MM,1,21.49,21.49
LSS0000502,24/12/2025,LS02,LAKESIDE EXTENSION CORD 25FT,4,21.16,84.65
LSS0000503,30/03/2026,LS04,VANGUARD NITRILE GLOVES PAIR (XL),2,15.62,31.23
LSS0000504,25/08/2025,LS04,LAKESIDE LED SHOP LIGHT 4FT,1,39.29,39.29
LSS0000505,14/04/2026,LS02,VANGUARD HEX BOLT 1/4IN X 1IN,3,100.22,300.66
LSS0000506,07/09/2025,LS01,STERLING FLANGE BOLT M12 X 80MM,5,119.9,599.49
LSS0000507,10/07/2025,LS01,LAKESIDE EXTENSION CORD 25FT,5,20.71,103.55
LSS0000508,15/11/2025,LS03,VANGUARD COAXIAL CABLE 305M REEL,2,210.29,420.58
LSS0000509,02/06/2025,LS02,MERIDIAN DIN CONTACTOR ROLLER LEVER,5,46.35,231.73
LSS0000510,20/08/2025,LS04,LAKESIDE BUNGEE SET 24PC,2,43.7,87.41
LSS0000511,06/02/2026,LS03,STERLING ROCKER SWITCH 15A,2,43.91,87.81
LSS0000512,23/02/2026,LS02,LAKESIDE EXTENSION CORD 25FT,6,21.18,127.1
LSS0000513,08/07/2025,LS04,TITAN IEC POWER CONNECTOR 12-POS,3,131.59,394.77
LSS0000514,14/01/2026,LS02,LAKESIDE PRO SHOP TOWELS 12PK,1,40.03,40.03
LSS0000515,28/03/2026,LS04,LAKESIDE UTILITY KNIFE 3PK,1,37.21,37.21
LSS0000516,15/03/2026,LS04,STERLING STRETCH WRAP 20IN 5000FT,6,10.54,63.21
LSS0000517,01/04/2026,LS03,LAKESIDE MOVING BLANKET,1,38.51,38.51
LSS0000518,12/03/2026,LS02,TITAN SOLENOID VALVE 1IN,3,9.16,27.49
LSS0000519,25/12/2025,LS02,STERLING STRETCH WRAP 20IN 5000FT,3,10.6,31.81
LSS0000520,12/02/2026,LS03,ATLAS HYDRAULIC ROD SEAL PTFE 25PC,3,165.59,496.76
LSS0000521,10/12/2025,LS04,MERIDIAN WOOD PALLET 1200X800MM,4,97.92,391.7
LSS0000522,11/08/2025,LS04,STERLING FLANGE BOLT M12 X 80MM,2,118.34,236.67
LSS0000523,03/11/2025,LS02,STERLING ROCKER SWITCH 15A,6,43.88,263.28
LSS0000524,07/04/2026,LS03,LAKESIDE STORAGE TOTE 27GAL,1,28.92,28.92
LSS0000525,02/02/2026,LS02,ATLAS STRETCH WRAP 24IN ROLL,5,153.76,768.82
LSS0000526,22/01/2026,LS02,TITAN ROCKER SWITCH 20A,5,370.17,1850.84
LSS0000527,09/08/2025,LS04,TITAN SOLENOID VALVE 1IN,6,9.07,54.44
LSS0000528,18/01/2026,LS01,TITAN VENTED SAFETY HELMET CLASS G BLUE,1,26.22,26.22
LSS0000529,28/10/2025,LS02,STERLING HYDRAULIC HOSE R2 3/8IN X 10M,4,219.85,879.41
LSS0000530,17/05/2026,LS04,VANGUARD GASKET SET 35X52X7,2,182.88,365.76
LSS0000531,21/03/2026,LS01,ATLAS HYDRAULIC CHECK VALVE 24V DC,6,154.45,926.68
LSS0000532,27/11/2025,LS03,MERIDIAN DIN CONTACTOR ROLLER LEVER,1,46.45,46.45
LSS0000533,12/09/2025,LS02,MERIDIAN SPLASH GOGGLES SMOKE TINT,2,17.01,34.02
