ReturnId,ReturnDateKey,SalesOrderLineId,OrderId,SKU,MarketId,CustomerId,ReasonKey,QtyReturned,RefundAmountUSD
RMA-000331,20260103,13649,SO-0024974,SKU-0005,M04,C020,4,1,266.38
RMA-000332,20260113,13655,SO-0025287,SKU-0005,M04,C019,3,2,523.44
RMA-000333,20260209,13676,SO-0026361,SKU-0005,M04,C019,3,1,269.09
RMA-000334,20260131,13687,SO-0026944,SKU-0005,M04,C019,1,1,268.63
RMA-000335,20260220,13697,SO-0027657,SKU-0005,M04,C018,1,1,285.76
RMA-000336,20260429,13747,SO-0030640,SKU-0005,M04,C020,1,1,271.79
RMA-000337,20260513,13763,SO-0031526,SKU-0005,M04,C018,3,2,571.72
RMA-000338,20260518,13764,SO-0031570,SKU-0005,M04,C017,2,1,283.42
RMA-000339,20260527,13772,SO-0031975,SKU-0005,M04,C020,1,1,270.64
RMA-000340,20240817,13821,SO-0002662,SKU-0005,M05,C023,4,1,285.51
RMA-000341,20250308,13970,SO-0012179,SKU-0005,M05,C023,4,1,281.67
RMA-000342,20250901,14088,SO-0019909,SKU-0005,M05,C025,4,1,267.98
RMA-000343,20251027,14120,SO-0022284,SKU-0005,M05,C024,2,1,276.69
RMA-000344,20251025,14121,SO-0022377,SKU-0005,M05,C027,4,1,221.99
RMA-000345,20260103,14167,SO-0024934,SKU-0005,M05,C025,1,2,566.02
RMA-000346,20260328,14219,SO-0029086,SKU-0005,M05,C023,3,1,287.35
RMA-000347,20260531,14253,SO-0031622,SKU-0005,M05,C024,4,1,280.47
RMA-000348,20260606,14271,SO-0032604,SKU-0005,M05,C023,1,2,557.26
RMA-000349,20240701,14281,SO-0000613,SKU-0005,M06,C032,4,1,276.49
RMA-000350,20240718,14286,SO-0000970,SKU-0005,M06,C030,1,2,562.82
RMA-000351,20241022,14352,SO-0005388,SKU-0005,M06,C031,1,1,280.51
RMA-000352,20241127,14381,SO-0007087,SKU-0005,M06,C030,2,2,563.9
RMA-000353,20250101,14427,SO-0009284,SKU-0005,M06,C030,2,2,564.02
RMA-000354,20250205,14445,SO-0010452,SKU-0005,M06,C032,4,1,266.67
RMA-000355,20250717,14566,SO-0018127,SKU-0005,M06,C029,3,1,278.27
RMA-000356,20250904,14587,SO-0019283,SKU-0005,M06,C028,2,1,280.67
RMA-000357,20251221,14673,SO-0024262,SKU-0005,M06,C028,3,1,279.93
RMA-000358,20251223,14689,SO-0025210,SKU-0005,M06,C032,2,2,527.16
RMA-000359,20260427,14766,SO-0030247,SKU-0005,M06,C028,5,1,280.28
RMA-000360,20240723,14834,SO-0002005,SKU-0005,M07,C037,4,1,264.99
RMA-000361,20240809,14849,SO-0002719,SKU-0005,M07,C036,1,1,293.52
RMA-000362,20241003,14875,SO-0004550,SKU-0005,M07,C035,4,2,567.04
RMA-000363,20241015,14892,SO-0005572,SKU-0005,M07,C035,3,1,280.43
RMA-000364,20241022,14893,SO-0005617,SKU-0005,M07,C035,1,2,565.18
RMA-000365,20241016,14894,SO-0005663,SKU-0005,M07,C037,1,1,273.36
RMA-000366,20250228,14991,SO-0011260,SKU-0005,M07,C037,3,1,271.65
RMA-000367,20250213,14992,SO-0011304,SKU-0005,M07,C036,3,1,282.83
RMA-000368,20250408,15023,SO-0012995,SKU-0005,M07,C038,4,1,227.19
RMA-000369,20250611,15076,SO-0016252,SKU-0005,M07,C034,5,2,567.28
RMA-000370,20250624,15092,SO-0017149,SKU-0005,M07,C038,5,1,226.54
RMA-000371,20250910,15151,SO-0020546,SKU-0005,M07,C036,3,1,288.13
RMA-000372,20260516,15341,SO-0030967,SKU-0005,M07,C035,4,1,285.78
RMA-000373,20260507,15348,SO-0031277,SKU-0005,M07,C036,1,2,564.64
RMA-000374,20260601,15355,SO-0031587,SKU-0005,M07,C034,5,1,282.17
RMA-000375,20240611,15374,SO-0000174,SKU-0005,M08,C039,1,2,576.66
RMA-000376,20240617,15376,SO-0000263,SKU-0005,M08,C039,3,1,283.68
RMA-000377,20240728,15398,SO-0001654,SKU-0005,M08,C044,1,1,221.27
RMA-000378,20240831,15418,SO-0003394,SKU-0005,M08,C040,4,1,286.1
RMA-000379,20240924,15421,SO-0003890,SKU-0005,M08,C044,5,1,228.28
RMA-000380,20241017,15444,SO-0005668,SKU-0005,M08,C042,5,1,274.69
RMA-000381,20241129,15464,SO-0007096,SKU-0005,M08,C039,4,1,278.57
RMA-000382,20250411,15549,SO-0013404,SKU-0005,M08,C044,5,1,225.7
RMA-000383,20250414,15551,SO-0013487,SKU-0005,M08,C039,4,1,277.19
RMA-000384,20260114,15738,SO-0025536,SKU-0005,M08,C044,5,2,454.06
RMA-000385,20251006,15919,SO-0021376,SKU-0006,M03,C015,4,1,189.1
RMA-000386,20250516,15935,SO-0014901,SKU-0006,M04,C021,1,1,185.1
RMA-000387,20250806,15942,SO-0018696,SKU-0006,M04,C022,4,1,151.18
RMA-000388,20251215,15959,SO-0024881,SKU-0006,M04,C017,4,1,190.07
RMA-000389,20251207,16023,SO-0023724,SKU-0006,M06,C029,1,1,184.64
RMA-000390,20250312,16046,SO-0011707,SKU-0006,M07,C037,1,1,170.28
RMA-000391,20251129,16068,SO-0023730,SKU-0006,M07,C035,4,1,188.16
RMA-000392,20251205,16069,SO-0023865,SKU-0006,M07,C035,1,1,189.11
RMA-000393,20260124,16105,SO-0025978,SKU-0006,M08,C039,4,1,191.53
RMA-000394,20241016,16126,SO-0004919,SKU-0007,M01,C001,4,1,94.28
RMA-000395,20250628,16163,SO-0017162,SKU-0007,M01,C006,5,1,72.86
RMA-000396,20240920,16220,SO-0004255,SKU-0007,M02,C008,4,1,95.31
RMA-000397,20250619,16307,SO-0015784,SKU-0007,M03,C012,4,1,89.1
RMA-000398,20250601,16308,SO-0016009,SKU-0007,M03,C013,1,1,96.61
RMA-000399,20251128,16320,SO-0023662,SKU-0007,M03,C012,2,1,91.28
RMA-000400,20250308,16346,SO-0011243,SKU-0007,M04,C020,5,1,88.11
RMA-000401,20250814,16359,SO-0019409,SKU-0007,M04,C019,4,1,89.06
RMA-000402,20241210,16411,SO-0008157,SKU-0007,M05,C024,1,1,95.04
RMA-000403,20250428,16476,SO-0014462,SKU-0007,M06,C029,3,1,97.67
RMA-000404,20240619,16506,SO-0000526,SKU-0007,M07,C035,4,1,93.62
RMA-000405,20250926,16609,SO-0020464,SKU-0007,M08,C044,4,1,74.45
RMA-000406,20240622,16639,SO-0000542,SKU-0008,M01,C006,3,1,43.96
RMA-000407,20240830,16681,SO-0002910,SKU-0008,M01,C004,1,1,55.26
RMA-000408,20241104,16737,SO-0005987,SKU-0008,M01,C002,4,1,57.71
RMA-000409,20250306,16845,SO-0011357,SKU-0008,M01,C001,4,1,55.02
RMA-000410,20250724,16971,SO-0018416,SKU-0008,M01,C005,4,1,52.87
RMA-000411,20250822,16986,SO-0019212,SKU-0008,M01,C001,1,2,112.46
RMA-000412,20250920,17009,SO-0020467,SKU-0008,M01,C002,1,1,56.58
RMA-000413,20251011,17015,SO-0020870,SKU-0008,M01,C002,3,1,54.58
RMA-000414,20251120,17050,SO-0022759,SKU-0008,M01,C005,1,1,54.24
RMA-000415,20251126,17055,SO-0022978,SKU-0008,M01,C001,3,1,56.62
RMA-000416,20260206,17125,SO-0026437,SKU-0008,M01,C005,1,1,53.51
RMA-000417,20260201,17127,SO-0026568,SKU-0008,M01,C002,1,1,56.78
RMA-000418,20260307,17144,SO-0027641,SKU-0008,M01,C002,1,1,55.77
RMA-000419,20260303,17152,SO-0028089,SKU-0008,M01,C005,3,1,53.53
RMA-000420,20260410,17169,SO-0029156,SKU-0008,M01,C006,3,1,44.51
RMA-000421,20240729,17258,SO-0001755,SKU-0008,M02,C011,3,2,90.58
RMA-000422,20240908,17288,SO-0003674,SKU-0008,M02,C008,4,1,55.36
RMA-000423,20241013,17313,SO-0004967,SKU-0008,M02,C007,1,1,56.22
RMA-000424,20241128,17356,SO-0007696,SKU-0008,M02,C011,1,1,44.16
RMA-000425,20241221,17367,SO-0008188,SKU-0008,M02,C010,4,1,55.71
RMA-000426,20250503,17464,SO-0013815,SKU-0008,M02,C008,1,2,114.92
RMA-000427,20250531,17485,SO-0015203,SKU-0008,M02,C011,3,1,44.72
RMA-000428,20250707,17517,SO-0016978,SKU-0008,M02,C045,3,2,89.92
RMA-000429,20250804,17532,SO-0017972,SKU-0008,M02,C009,5,2,109.7
RMA-000430,20250820,17552,SO-0019128,SKU-0008,M02,C007,1,2,108.88
RMA-000431,20250926,17571,SO-0020294,SKU-0008,M02,C008,2,2,109.1
RMA-000432,20251008,17589,SO-0021325,SKU-0008,M02,C008,2,1,57.83
RMA-000433,20251215,17647,SO-0024151,SKU-0008,M02,C007,4,1,56.86
RMA-000434,20260101,17678,SO-0025672,SKU-0008,M02,C045,2,1,43.84
RMA-000435,20260115,17680,SO-0025727,SKU-0008,M02,C011,4,2,88.6
RMA-000436,20240914,17841,SO-0003995,SKU-0008,M03,C016,2,1,45.2
RMA-000437,20250302,17936,SO-0011504,SKU-0008,M03,C014,3,1,54.08
RMA-000438,20250306,17939,SO-0011862,SKU-0008,M03,C014,3,1,55.43
RMA-000439,20250925,18042,SO-0021150,SKU-0008,M03,C012,4,1,53.86
RMA-000440,20260101,18100,SO-0025147,SKU-0008,M03,C014,4,1,56.2
RMA-000441,20260126,18110,SO-0025908,SKU-0008,M03,C013,2,2,111.26
RMA-000442,20260316,18135,SO-0028365,SKU-0008,M03,C014,4,1,56.31
RMA-000443,20240707,18192,SO-0001273,SKU-0008,M04,C019,4,1,52.69
RMA-000444,20240822,18224,SO-0003374,SKU-0008,M04,C020,4,2,107.3
RMA-000445,20240921,18244,SO-0004577,SKU-0008,M04,C018,1,1,55.46
RMA-000446,20241231,18305,SO-0008199,SKU-0008,M04,C021,4,1,52.51
RMA-000447,20250114,18317,SO-0008871,SKU-0008,M04,C021,2,2,104.36
RMA-000448,20250220,18348,SO-0010756,SKU-0008,M04,C022,2,2,87.24
RMA-000449,20250326,18381,SO-0012974,SKU-0008,M04,C017,4,1,54.45
RMA-000450,20250503,18397,SO-0014004,SKU-0008,M04,C018,4,2,113.62
RMA-000451,20250601,18431,SO-0016102,SKU-0008,M04,C017,1,1,57.0
RMA-000452,20250922,18498,SO-0020532,SKU-0008,M04,C022,3,1,43.8
RMA-000453,20250930,18515,SO-0021468,SKU-0008,M04,C017,5,1,53.56
RMA-000454,20251022,18527,SO-0022189,SKU-0008,M04,C019,2,2,107.24
RMA-000455,20251120,18540,SO-0023038,SKU-0008,M04,C017,4,2,111.84
RMA-000456,20260118,18601,SO-0025961,SKU-0008,M04,C022,4,2,85.82
RMA-000457,20260215,18618,SO-0027255,SKU-0008,M04,C017,3,1,55.86
RMA-000458,20260226,18619,SO-0027301,SKU-0008,M04,C018,4,2,111.34
RMA-000459,20260502,18655,SO-0029969,SKU-0008,M04,C019,1,1,54.26
RMA-000460,20240803,18717,SO-0001544,SKU-0008,M05,C023,3,1,57.25
RMA-000461,20240906,18742,SO-0003066,SKU-0008,M05,C025,3,2,108.26
RMA-000462,20250426,18865,SO-0013518,SKU-0008,M05,C026,4,1,57.56
RMA-000463,20250412,18869,SO-0013789,SKU-0008,M05,C027,1,1,44.42
RMA-000464,20250624,18906,SO-0017002,SKU-0008,M05,C024,1,1,56.22
RMA-000465,20250813,18928,SO-0018879,SKU-0008,M05,C027,1,2,88.28
RMA-000466,20251230,19008,SO-0024891,SKU-0008,M05,C027,4,1,44.79
RMA-000467,20260314,19044,SO-0028551,SKU-0008,M05,C023,2,1,54.15
RMA-000468,20240623,19100,SO-0000120,SKU-0008,M06,C030,1,1,53.91
RMA-000469,20240722,19112,SO-0001194,SKU-0008,M06,C030,3,1,53.87
RMA-000470,20240804,19124,SO-0001956,SKU-0008,M06,C033,1,2,90.38
RMA-000471,20241024,19176,SO-0005522,SKU-0008,M06,C030,1,1,54.86
RMA-000472,20250324,19287,SO-0012630,SKU-0008,M06,C030,3,1,54.8
RMA-000473,20250801,19372,SO-0018747,SKU-0008,M06,C029,4,1,58.46
RMA-000474,20250821,19385,SO-0019603,SKU-0008,M06,C033,1,1,43.68
RMA-000475,20251108,19431,SO-0022739,SKU-0008,M06,C030,4,1,55.24
RMA-000476,20251202,19451,SO-0023727,SKU-0008,M06,C032,3,1,54.65
RMA-000477,20260223,19514,SO-0027181,SKU-0008,M06,C033,4,1,42.38
RMA-000478,20260515,19562,SO-0030960,SKU-0008,M06,C028,4,1,55.42
RMA-000479,20241124,19699,SO-0007273,SKU-0008,M07,C036,5,1,56.06
RMA-000480,20250204,19749,SO-0010232,SKU-0008,M07,C036,1,2,112.32
RMA-000481,20250510,19806,SO-0014602,SKU-0008,M07,C035,2,1,56.76
RMA-000482,20250726,19860,SO-0018222,SKU-0008,M07,C035,1,1,56.72
RMA-000483,20250825,19878,SO-0019246,SKU-0008,M07,C035,2,1,53.31
RMA-000484,20250904,19888,SO-0019878,SKU-0008,M07,C038,5,2,88.38
RMA-000485,20251030,19920,SO-0021893,SKU-0008,M07,C037,1,1,53.47
RMA-000486,20251220,19973,SO-0024898,SKU-0008,M07,C034,3,1,55.44
RMA-000487,20260525,20055,SO-0031456,SKU-0008,M07,C038,3,1,42.84
RMA-000488,20240912,20109,SO-0003307,SKU-0008,M08,C043,5,1,52.86
RMA-000489,20240921,20130,SO-0004823,SKU-0008,M08,C039,1,1,55.07
RMA-000490,20241121,20171,SO-0007505,SKU-0008,M08,C043,5,1,52.86
RMA-000491,20241204,20174,SO-0007635,SKU-0008,M08,C040,5,2,114.08
RMA-000492,20241213,20184,SO-0008085,SKU-0008,M08,C042,4,1,56.8
RMA-000493,20241229,20190,SO-0008579,SKU-0008,M08,C042,4,1,53.68
RMA-000494,20250104,20207,SO-0009429,SKU-0008,M08,C040,3,2,108.32
RMA-000495,20250303,20229,SO-0011975,SKU-0008,M08,C040,3,1,55.27
RMA-000496,20250311,20233,SO-0012329,SKU-0008,M08,C040,1,1,53.61
RMA-000497,20250422,20240,SO-0013491,SKU-0008,M08,C043,2,1,54.36
RMA-000498,20250617,20269,SO-0015722,SKU-0008,M08,C039,5,2,112.58
RMA-000499,20251009,20330,SO-0020863,SKU-0008,M08,C040,4,1,54.49
RMA-000500,20251011,20334,SO-0021136,SKU-0008,M08,C043,1,1,54.05
RMA-000501,20251111,20355,SO-0022703,SKU-0008,M08,C039,1,1,56.75
RMA-000502,20251128,20369,SO-0023558,SKU-0008,M08,C043,1,1,55.11
RMA-000503,20260429,20447,SO-0030079,SKU-0008,M08,C039,1,2,116.64
RMA-000504,20240810,20528,SO-0002550,SKU-0009,M01,C001,4,2,183.5
RMA-000505,20240921,20558,SO-0003940,SKU-0009,M01,C006,5,1,74.19
RMA-000506,20240918,20561,SO-0004073,SKU-0009,M01,C005,4,2,180.46
RMA-000507,20241022,20592,SO-0005496,SKU-0009,M01,C004,2,2,181.0
RMA-000508,20241224,20649,SO-0008044,SKU-0009,M01,C001,1,2,190.96
RMA-000509,20241229,20671,SO-0009033,SKU-0009,M01,C004,2,1,95.5
RMA-000510,20250209,20694,SO-0010065,SKU-0009,M01,C003,3,2,184.78
RMA-000511,20250301,20722,SO-0011358,SKU-0009,M01,C002,2,1,99.23
RMA-000512,20250620,20828,SO-0016179,SKU-0009,M01,C005,3,2,178.66
RMA-000513,20250719,20874,SO-0018237,SKU-0009,M01,C005,4,2,173.24
RMA-000514,20250822,20885,SO-0018719,SKU-0009,M01,C001,2,1,93.34
RMA-000515,20250823,20893,SO-0019081,SKU-0009,M01,C005,3,1,87.34
RMA-000516,20250930,20926,SO-0020601,SKU-0009,M01,C001,3,1,93.68
RMA-000517,20250925,20929,SO-0020734,SKU-0009,M01,C001,1,1,94.11
RMA-000518,20251006,20943,SO-0021367,SKU-0009,M01,C006,4,2,148.54
RMA-000519,20251213,20993,SO-0023700,SKU-0009,M01,C005,1,1,90.95
RMA-000520,20251207,21009,SO-0024416,SKU-0009,M01,C002,3,2,188.08
RMA-000521,20260101,21036,SO-0025631,SKU-0009,M01,C004,4,1,96.86
RMA-000522,20260308,21087,SO-0028043,SKU-0009,M01,C004,2,1,99.56
RMA-000523,20260518,21158,SO-0031334,SKU-0009,M01,C004,2,1,94.77
RMA-000524,20260531,21164,SO-0031601,SKU-0009,M01,C003,1,1,93.54
RMA-000525,20240722,21225,SO-0001799,SKU-0009,M02,C010,5,2,183.02
RMA-000526,20240805,21240,SO-0002511,SKU-0009,M02,C007,4,1,92.29
RMA-000527,20241208,21353,SO-0007603,SKU-0009,M02,C007,3,1,94.81
RMA-000528,20241127,21356,SO-0007738,SKU-0009,M02,C008,5,1,92.39
RMA-000529,20241220,21380,SO-0008814,SKU-0009,M02,C008,5,2,186.2
RMA-000530,20250102,21384,SO-0008992,SKU-0009,M02,C008,1,1,92.22
RMA-000531,20250201,21402,SO-0009804,SKU-0009,M02,C011,4,1,76.25
RMA-000532,20250313,21441,SO-0011670,SKU-0009,M02,C045,4,1,74.91
RMA-000533,20250321,21457,SO-0012342,SKU-0009,M02,C008,1,2,186.12
RMA-000534,20250328,21462,SO-0012651,SKU-0009,M02,C007,5,2,189.86
RMA-000535,20250419,21481,SO-0013501,SKU-0009,M02,C009,4,2,193.14
RMA-000536,20250408,21484,SO-0013672,SKU-0009,M02,C045,4,2,153.5
RMA-000537,20250429,21501,SO-0014398,SKU-0009,M02,C010,1,1,89.66
RMA-000538,20250602,21519,SO-0015247,SKU-0009,M02,C011,4,1,76.51
RMA-000539,20250827,21606,SO-0019222,SKU-0009,M02,C011,3,2,147.16
RMA-000540,20250924,21645,SO-0021146,SKU-0009,M02,C008,4,2,184.14
RMA-000541,20251015,21663,SO-0022044,SKU-0009,M02,C008,4,1,94.27
RMA-000542,20251118,21685,SO-0023033,SKU-0009,M02,C011,1,2,154.16
RMA-000543,20251212,21722,SO-0024693,SKU-0009,M02,C009,4,1,89.77
RMA-000544,20260115,21736,SO-0025365,SKU-0009,M02,C008,4,2,194.02
RMA-000545,20260414,21822,SO-0029425,SKU-0009,M02,C007,2,2,189.4
RMA-000546,20240722,21911,SO-0000956,SKU-0009,M03,C016,5,2,155.66
RMA-000547,20241006,21982,SO-0004662,SKU-0009,M03,C013,4,2,185.9
RMA-000548,20241220,22043,SO-0007746,SKU-0009,M03,C016,3,2,153.6
RMA-000549,20250212,22092,SO-0010120,SKU-0009,M03,C013,1,2,187.54
RMA-000550,20250316,22127,SO-0012259,SKU-0009,M03,C014,4,2,185.58
RMA-000551,20250525,22173,SO-0014805,SKU-0009,M03,C013,3,1,92.45
RMA-000552,20260123,22384,SO-0025863,SKU-0009,M03,C012,3,1,89.84
RMA-000553,20260308,22413,SO-0027654,SKU-0009,M03,C015,1,1,97.42
RMA-000554,20260517,22480,SO-0031253,SKU-0009,M03,C012,4,1,90.18
RMA-000555,20240624,22516,SO-0000419,SKU-0009,M04,C018,1,2,182.82
RMA-000556,20240626,22521,SO-0000643,SKU-0009,M04,C017,1,2,191.38
RMA-000557,20240903,22573,SO-0003062,SKU-0009,M04,C021,4,1,89.52
RMA-000558,20240901,22582,SO-0003510,SKU-0009,M04,C022,3,2,149.12
RMA-000559,20241027,22642,SO-0006227,SKU-0009,M04,C021,5,1,89.75
RMA-000560,20241116,22654,SO-0006808,SKU-0009,M04,C021,4,2,177.92
RMA-000561,20241204,22659,SO-0007033,SKU-0009,M04,C021,1,1,89.11
RMA-000562,20250218,22750,SO-0011244,SKU-0009,M04,C021,3,2,178.78
RMA-000563,20250407,22778,SO-0012661,SKU-0009,M04,C017,2,2,181.4
RMA-000564,20250811,22910,SO-0019053,SKU-0009,M04,C022,4,2,149.32
RMA-000565,20250906,22920,SO-0019498,SKU-0009,M04,C018,4,1,96.99
RMA-000566,20250827,22930,SO-0019945,SKU-0009,M04,C017,1,1,93.3
RMA-000567,20251009,22953,SO-0021022,SKU-0009,M04,C019,5,2,174.02
RMA-000568,20250928,22960,SO-0021333,SKU-0009,M04,C017,4,1,93.9
RMA-000569,20260227,23090,SO-0027346,SKU-0009,M04,C018,2,2,185.94
RMA-000570,20260424,23145,SO-0029922,SKU-0009,M04,C017,4,1,96.64
RMA-000571,20260521,23183,SO-0031617,SKU-0009,M04,C019,1,1,86.91
RMA-000572,20240715,23221,SO-0000875,SKU-0009,M05,C025,1,1,92.18
RMA-000573,20241012,23296,SO-0004808,SKU-0009,M05,C024,4,1,93.31
RMA-000574,20241003,23301,SO-0005072,SKU-0009,M05,C024,4,1,92.83
RMA-000575,20250115,23381,SO-0009052,SKU-0009,M05,C023,5,2,195.34
RMA-000576,20250126,23403,SO-0010311,SKU-0009,M05,C025,1,2,192.56
RMA-000577,20250322,23432,SO-0011916,SKU-0009,M05,C025,1,2,178.76
RMA-000578,20250729,23541,SO-0017586,SKU-0009,M05,C027,5,1,72.93
RMA-000579,20250814,23568,SO-0018964,SKU-0009,M05,C023,2,1,94.99
RMA-000580,20250902,23578,SO-0019459,SKU-0009,M05,C024,4,1,93.99
RMA-000581,20251115,23643,SO-0022732,SKU-0009,M05,C023,3,1,92.58
RMA-000582,20260325,23769,SO-0029308,SKU-0009,M05,C024,1,1,91.83
RMA-000583,20260619,23836,SO-0032604,SKU-0009,M05,C023,1,1,95.31
RMA-000584,20240715,23854,SO-0000791,SKU-0009,M06,C031,4,1,89.47
RMA-000585,20240726,23861,SO-0001148,SKU-0009,M06,C029,4,2,190.74
RMA-000586,20240725,23879,SO-0001956,SKU-0009,M06,C033,1,1,74.91
RMA-000587,20240826,23896,SO-0002848,SKU-0009,M06,C032,2,1,89.63
RMA-000588,20240910,23923,SO-0004232,SKU-0009,M06,C029,5,2,183.84
RMA-000589,20241124,23982,SO-0007044,SKU-0009,M06,C032,4,2,179.4
RMA-000590,20250222,24060,SO-0010808,SKU-0009,M06,C030,3,1,94.56
RMA-000591,20250401,24104,SO-0013121,SKU-0009,M06,C030,1,1,91.46
RMA-000592,20250715,24185,SO-0017273,SKU-0009,M06,C028,5,1,97.38
RMA-000593,20250831,24242,SO-0019872,SKU-0009,M06,C032,2,1,86.93
RMA-000594,20251107,24308,SO-0023054,SKU-0009,M06,C033,4,2,146.86
RMA-000595,20251129,24311,SO-0023189,SKU-0009,M06,C033,1,2,151.7
RMA-000596,20251212,24347,SO-0024802,SKU-0009,M06,C028,2,2,185.6
RMA-000597,20260221,24394,SO-0027002,SKU-0009,M06,C032,3,1,88.5
RMA-000598,20260311,24418,SO-0028112,SKU-0009,M06,C028,4,1,95.94
RMA-000599,20260307,24421,SO-0028248,SKU-0009,M06,C031,3,1,88.86
RMA-000600,20260408,24448,SO-0029713,SKU-0009,M06,C030,2,2,188.8
RMA-000601,20260508,24479,SO-0031314,SKU-0009,M06,C028,3,1,91.51
RMA-000602,20240611,24510,SO-0000170,SKU-0009,M07,C035,1,2,188.82
RMA-000603,20241104,24640,SO-0006153,SKU-0009,M07,C036,2,1,95.51
RMA-000604,20241031,24647,SO-0006466,SKU-0009,M07,C036,2,1,94.61
RMA-000605,20241119,24656,SO-0006870,SKU-0009,M07,C038,3,2,147.22
RMA-000606,20250101,24694,SO-0008573,SKU-0009,M07,C036,3,1,94.19
RMA-000607,20241229,24707,SO-0009156,SKU-0009,M07,C037,4,1,88.92
RMA-000608,20250214,24753,SO-0011348,SKU-0009,M07,C037,4,1,90.4
RMA-000609,20250406,24781,SO-0012901,SKU-0009,M07,C034,2,1,94.77
RMA-000610,20250416,24803,SO-0013977,SKU-0009,M07,C036,5,1,93.34
RMA-000611,20250512,24810,SO-0014289,SKU-0009,M07,C034,4,1,97.76
RMA-000612,20250607,24830,SO-0015271,SKU-0009,M07,C035,3,1,92.74
RMA-000613,20250611,24847,SO-0016253,SKU-0009,M07,C035,4,2,191.28
RMA-000614,20250727,24871,SO-0017506,SKU-0009,M07,C037,4,2,178.52
RMA-000615,20251109,24986,SO-0022968,SKU-0009,M07,C035,1,1,96.31
RMA-000616,20260109,25051,SO-0025929,SKU-0009,M07,C034,3,1,93.3
RMA-000617,20260209,25074,SO-0027051,SKU-0009,M07,C037,4,1,86.82
RMA-000618,20260311,25092,SO-0027852,SKU-0009,M07,C035,4,1,96.68
RMA-000619,20260418,25127,SO-0029632,SKU-0009,M07,C036,2,1,92.89
RMA-000620,20260404,25128,SO-0029675,SKU-0009,M07,C036,4,1,97.4
RMA-000621,20260422,25131,SO-0029808,SKU-0009,M07,C036,2,1,91.07
RMA-000622,20260412,25134,SO-0029939,SKU-0009,M07,C034,4,1,94.3
RMA-000623,20260524,25173,SO-0031766,SKU-0009,M07,C035,2,2,185.92
RMA-000624,20240617,25195,SO-0000175,SKU-0009,M08,C040,4,1,91.54
RMA-000625,20240919,25269,SO-0004152,SKU-0009,M08,C039,3,1,95.59
RMA-000626,20241031,25308,SO-0006201,SKU-0009,M08,C040,1,1,94.46
RMA-000627,20241104,25311,SO-0006428,SKU-0009,M08,C043,3,1,86.56
RMA-000628,20241117,25328,SO-0007186,SKU-0009,M08,C039,4,1,95.03
RMA-000629,20250104,25355,SO-0008446,SKU-0009,M08,C044,1,2,149.88
RMA-000630,20250325,25429,SO-0012465,SKU-0009,M08,C041,3,1,91.86
RMA-000631,20250407,25437,SO-0012863,SKU-0009,M08,C040,4,1,95.25
RMA-000632,20250404,25445,SO-0013356,SKU-0009,M08,C041,3,2,186.36
RMA-000633,20250612,25487,SO-0015677,SKU-0009,M08,C039,4,1,97.86
RMA-000634,20250716,25525,SO-0017824,SKU-0009,M08,C041,3,1,93.8
RMA-000635,20250724,25530,SO-0018094,SKU-0009,M08,C041,1,1,97.12
RMA-000636,20251208,25652,SO-0024275,SKU-0009,M08,C041,5,2,178.56
RMA-000637,20251224,25668,SO-0024993,SKU-0009,M08,C039,3,1,96.07
RMA-000638,20260116,25683,SO-0025671,SKU-0009,M08,C044,2,2,149.32
RMA-000639,20260404,25756,SO-0029547,SKU-0009,M08,C040,4,1,91.09
RMA-000640,20260417,25767,SO-0030083,SKU-0009,M08,C043,3,1,86.96
RMA-000641,20260520,25803,SO-0031817,SKU-0009,M08,C041,4,2,188.72
RMA-000642,20240702,25823,SO-0000139,SKU-0010,M01,C004,2,1,137.5
RMA-000643,20240702,25832,SO-0000896,SKU-0010,M01,C001,3,1,137.93
RMA-000644,20250403,25975,SO-0012690,SKU-0010,M01,C001,1,1,140.31
RMA-000645,20250517,25997,SO-0014573,SKU-0010,M01,C006,1,1,112.24
RMA-000646,20251117,26087,SO-0023655,SKU-0010,M01,C005,1,1,139.29
RMA-000647,20260402,26155,SO-0029554,SKU-0010,M01,C002,4,1,140.3
RMA-000648,20260424,26158,SO-0029779,SKU-0010,M01,C006,2,1,110.45
RMA-000649,20260415,26165,SO-0030309,SKU-0010,M01,C001,3,1,137.54
RMA-000650,20250111,26293,SO-0009531,SKU-0010,M02,C008,5,1,141.06
RMA-000651,20250206,26300,SO-0009981,SKU-0010,M02,C008,5,1,142.86
RMA-000652,20250515,26347,SO-0014619,SKU-0010,M02,C007,4,1,138.16
RMA-000653,20250701,26364,SO-0016856,SKU-0010,M02,C011,4,1,113.91
RMA-000654,20250709,26371,SO-0017745,SKU-0010,M02,C007,5,2,279.88
RMA-000655,20250831,26395,SO-0020026,SKU-0010,M02,C009,1,1,143.12
RMA-000656,20260118,26460,SO-0025368,SKU-0010,M02,C011,3,1,114.5
RMA-000657,20260409,26496,SO-0029597,SKU-0010,M02,C045,3,1,112.06
RMA-000658,20240720,26527,SO-0001581,SKU-0010,M03,C016,2,1,110.23
RMA-000659,20250523,26617,SO-0015206,SKU-0010,M03,C014,4,1,140.94
RMA-000660,20250716,26627,SO-0017126,SKU-0010,M03,C015,3,1,138.88
RMA-000661,20250831,26640,SO-0019808,SKU-0010,M03,C013,3,1,141.52
